Day of the Week,Month,Open,High,Low,Close,Adj Close,Volume
1,12,26.9,26.969999,26.5,26.790001,26.467497,37662500
2,12,26.540001,26.870001,26.42,26.440001,26.12171,31863300
3,12,26.59,26.969999,26.58,26.83,26.507013,28100900
4,12,26.450001,26.450001,25.35,25.969999,25.657366,47478300
5,12,25.92,26.190001,25.68,26.09,25.775923,23600900
2,12,25.85,26.1,25.65,25.940001,25.627729,29548100
3,12,25.84,26.120001,25.5,25.540001,25.232544,26176900
4,12,25.77,26.290001,25.75,26.209999,25.894478,30944800
5,12,25.9,26.459999,25.799999,26.43,26.11183,31030100
2,1,27.049999,27.07,26.370001,26.73,26.408218,31308000
3,1,27.41,27.92,27.16,27.68,27.346783,37665200
4,1,27.440001,27.780001,27.379999,27.559999,27.228226,33552600
5,1,27.93,28.83,27.379999,28.73,28.384142,31788600
1,1,28.84,29.870001,28.84,29.309999,28.957159,37493200
2,1,29.24,29.51,28.92,29.440001,29.085594,23008100
3,1,29.68,29.879999,29,29.85,29.49066,30375400
4,1,29.98,30.379999,29.469999,30.290001,29.925364,28963900
5,1,29.969999,30.17,29.809999,30.110001,29.74753,31361900
2,1,30.18,30.26,29.52,29.6,29.24367,34759100
3,1,29.799999,29.82,28.629999,28.809999,28.463179,44199600
4,1,28.610001,28.76,28.24,28.42,28.077873,36886600
5,1,28.42,29.23,28.25,29.219999,28.868242,35158500
1,1,29.33,30.49,29.18,30.27,29.905603,38795800
2,1,29.940001,30.190001,29.73,29.92,29.559816,24855100
3,1,29.52,29.889999,29.17,29.700001,29.342464,28268000
4,1,30.059999,30.110001,29.33,30.09,29.72777,56088100
5,1,27.07,28.24,26.780001,28.16,27.821003,148548200
1,1,27.719999,28.51,27.67,27.950001,27.613533,55145800
2,1,27.780001,28.290001,27.530001,28.26,27.9198,52621600
3,2,27.889999,29.43,27.68,29.07,28.720049,63330600
4,2,29.25,30.299999,28.799999,30.190001,29.826567,62230700
5,2,29.620001,31.17,29.530001,30.32,29.955,57603100
1,2,29.549999,29.65,28.610001,28.690001,28.690001,48726400
2,2,28.65,29.27,28.43,29.049999,29.049999,50780800
3,2,28.950001,29.120001,28.209999,28.24,28.24,36479100
4,2,28.68,28.82,27.57,27.73,27.73,43906400
5,2,27.629999,27.99,27.34,27.799999,27.799999,31232500
1,2,27.870001,28.549999,27.719999,28.549999,28.549999,32347500
2,2,28.379999,28.719999,27.99,28.639999,28.639999,27928900
3,2,28.360001,28.879999,28.16,28.85,28.85,23359400
4,2,28.5,28.83,28.129999,28.200001,28.200001,28972500
5,2,28,28.07,27.379999,27.610001,27.610001,32086200
2,2,27.110001,27.27,26.040001,26.059999,26.059999,63668400
3,2,25.91,26.9,25.299999,25.469999,25.469999,89195300
4,2,25.780001,26.08,25.32,25.610001,25.610001,56473200
5,2,25.219999,25.35,24.92,25.139999,25.139999,44089900
1,2,25.549999,25.58,24.879999,24.9,24.9,37657000
2,2,24.940001,25.120001,24.73,24.93,24.93,50255300
3,3,25.030001,25.92,24.969999,25.33,25.33,47823400
4,3,25.209999,26.299999,25.120001,26.200001,26.200001,48309300
5,3,26.200001,26.48,26.01,26.4,26.4,36729200
1,3,26.469999,26.540001,25.93,25.99,25.99,37852300
