Day of the Week,Month,Open,High,Low,Close,Adj Close,Volume
3,10,57.450001,58.32,56.32,57.849998,57.849998,89264200
4,10,55.52,60.139999,54.57,58.939999,58.939999,131159800
5,10,59.599998,59.939999,55.84,55.939999,55.939999,96959300
1,10,57.349998,58.509998,57.099998,57.959999,57.959999,76977600
2,10,59.91,60.490002,56.400002,57.919998,57.919998,103064500
3,10,57.330002,59.040001,56.57,57.23,57.23,75704800
4,10,57.470001,60.200001,57.400002,57.77,57.77,79552600
5,10,57.220001,58.91,55.709999,58.82,58.82,95366400
1,10,58.57,59,56.66,58.700001,58.700001,76305400
2,10,58.77,61.98,58.689999,61.470001,61.470001,85501900
3,10,59.689999,61.77,59.150002,59.73,59.73,79761600
4,10,61.599998,62.720001,58.509998,58.599998,58.599998,83871400
5,10,59.099998,62.349998,58.919998,62.009998,62.009998,78198600
1,10,60.75,61.860001,59.529999,60.060001,60.060001,73274100
2,11,61.490002,61.990002,59.43,59.66,59.66,83806700
3,11,63,63.93,58.57,58.630001,58.630001,142669400
4,11,58.110001,62.279999,58.029999,60.110001,60.110001,95279900
5,11,62.5,63,60.529999,62.189999,62.189999,84791300
1,11,62.93,63.529999,61.400002,63.080002,63.080002,62722500
2,11,64.089996,64.959999,62.369999,63.849998,63.849998,75938000
3,11,62.279999,63.049999,59.799999,59.919998,59.919998,62940300
4,11,64.300003,68.800003,63.619999,68.470001,68.470001,107996300
5,11,69.580002,73.32,68.290001,72.370003,72.370003,111709500
1,11,75.220001,75.25,72.669998,73.529999,73.529999,108892800
2,11,77.260002,79.160004,75.389999,76.370003,76.370003,108946300
3,11,73.660004,74.830002,71.93,72.699997,72.699997,79968000
4,11,70.559998,74.379997,70.160004,73.900002,73.900002,82320800
5,11,75.07,75.349998,72.18,73.57,73.57,73223200
1,11,72.209999,72.980003,71.57,72.459999,72.459999,51536300
2,11,72.720001,75.330002,72.110001,75.25,75.25,55450200
3,11,75.489998,78.220001,75.300003,76.400002,76.400002,81623600
5,11,75.669998,76.040001,74.75,75.139999,75.139999,26018900
1,11,73.809998,75.470001,72.57,73.190002,73.190002,45383800
2,11,73.620003,74.489998,72.779999,73.389999,73.389999,51846400
3,11,73.379997,77.699997,72.809998,77.629997,77.629997,88468400
4,12,78.309998,79.230003,76.440002,77.480003,77.480003,59833400
5,12,75.050003,76.279999,73.650002,74.980003,74.980003,64377200
1,12,74.540001,75.169998,72.82,73.620003,73.620003,47022200
2,12,73.080002,73.389999,69.400002,70.269997,70.269997,64965200
3,12,69.529999,71.370003,69.279999,70.139999,70.139999,59180100
4,12,70.139999,71.220001,69,70.470001,70.470001,56734100
5,12,69.489998,70.669998,68.519997,68.589996,68.589996,59058300
1,12,68.540001,70.669998,67.529999,70.669998,70.669998,60968300
2,12,74.870003,75.209999,70.660004,71.650002,71.650002,72458000
3,12,70.93,72,68.32,68.93,68.93,67278000
4,12,67.599998,68.209999,66.120003,66.529999,66.529999,58557000
5,12,66.25,67.190002,64.800003,65.410004,65.410004,62438600
1,12,65.120003,65.589996,63.709999,64.589996,64.589996,46246900
2,12,63.759998,66.059998,63.52,65.050003,65.050003,52431300
3,12,65.43,67.849998,65.209999,67.68,67.68,44167600
4,12,66.080002,66.309998,62.259998,63.860001,63.860001,73917700
5,12,63.110001,64.660004,62.720001,64.519997,64.519997,45923000
2,12,63.869999,64.279999,62.970001,63.27,63.27,36086000
3,12,62.540001,63.540001,61.959999,62.57,62.57,39526500
4,12,63.639999,65.18,63.060001,64.82,64.82,41428500
5,12,63.77,64.82,63.139999,64.769997,64.769997,37127000
2,1,66,66.879997,63.59,64.019997,64.019997,46851800
3,1,65,65.790001,63.310001,64.660004,64.660004,47477100
4,1,64.150002,64.349998,62.299999,62.330002,62.330002,46159500
5,1,63.150002,64.300003,60.049999,63.959999,63.959999,70161300
1,1,66.220001,69.32,65.669998,67.239998,67.239998,69741300
2,1,66.669998,68.150002,66.559998,68.050003,68.050003,41149600
3,1,68.389999,69.129997,67.220001,69.059998,69.059998,44470100
4,1,70.07,71.650002,67.18,70.800003,70.800003,70066200
5,1,69.839996,71.099998,69.230003,71,71,45757400
2,1,70.870003,72.660004,70.650002,71.589996,71.589996,42621300
3,1,71.870003,72.779999,70.5,70.529999,70.529999,39538700
4,1,68.970001,69.25,67.269997,67.709999,67.709999,47189900
5,1,68.010002,70.129997,67.449997,70.07,70.07,47757600
1,1,72.220001,76.589996,71.540001,76.529999,76.529999,84293200
2,1,73.75,75.639999,73.419998,74.699997,74.699997,60822600
3,1,72.900002,75.120003,72.089996,74.910004,74.910004,49932600
4,1,76.5,77.080002,74.279999,75.160004,75.160004,49583900
5,1,73.699997,76.739998,73.489998,75.400002,75.400002,58118600
1,1,74.230003,74.639999,72.400002,72.449997,72.449997,48105200
2,1,72.260002,75.199997,72.029999,75.150002,75.150002,71669100
3,2,78.470001,85.480003,77.879997,84.639999,84.639999,152548200
4,2,84.290001,88.940002,83.199997,88.309998,88.309998,97762100
5,2,86.660004,88.800003,85.830002,86.089996,86.089996,66557800
1,2,84.629997,86.279999,83.220001,83.68,83.68,53008900
2,2,84.32,86.25,82.519997,85.910004,85.910004,65291900
3,2,85.879997,88,84.540001,84.690002,84.690002,54140400
4,2,85.879997,86.669998,82.760002,83.209999,83.209999,46525400
5,2,82.290001,82.709999,80.470001,81.480003,81.480003,49332600
1,2,81.57,84.150002,80.900002,83.129997,83.129997,45400000
2,2,82.699997,86.190002,81.769997,85.949997,85.949997,55979700
3,2,85.099998,85.889999,83.32,85.18,85.18,46430200
4,2,82.980003,83.349998,80.050003,80.080002,80.080002,57755200
5,2,79.599998,79.650002,77.370003,78.5,78.5,47826600
2,2,77.150002,78.459999,76.449997,76.769997,76.769997,44045600
3,2,76.93,78.129997,75.919998,76.610001,76.610001,50286800
4,2,80.629997,81.790001,77.970001,79.75,79.75,76391300
5,2,77.75,78.809998,76.940002,78.089996,78.089996,46700000
1,2,79.639999,80.120003,78.529999,78.769997,78.769997,45617300
2,2,77.870003,80.139999,77.419998,78.580002,78.580002,44220100
3,3,78.550003,80.290001,77.879997,78.290001,78.290001,44266000
4,3,77.57,80.919998,76.650002,80.440002,80.440002,60108600
5,3,80.400002,81.629997,79.339996,81.519997,81.519997,54497500
1,3,82.029999,83.300003,81.040001,81.160004,81.160004,54502700
